OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
963500,Florida International University,Miami,FL,South,15,4.4,Graduate,Public,Suburb,No,57.88,1190,No,41220,5.298,19.384,5.472,6.435,10.886,47.66,26.27,66.98,41.4037389,23.924,54.501
148800,Florida Southern College,Lakeland,FL,South,19.5,4.3,Graduate,Private nonprofit,Small City,No,50.37,1230,No,2724,26.517,52.794,17.633,9.228,8.407,25.94,58.12,68.35,27.6198934,66.112,47.123
148900,Florida State University,Tallahassee,FL,South,16.462,2.8,Graduate,Public,Small City,No,32.45,1308,No,32384,9.946,22.278,5.017,11.221,11.16,26.24,28.18,84.16,27.636404,43.729,53.449
153500,University of Florida,Gainesville,FL,South,14.986,1.7,Graduate,Public,Small City,No,31.13,1390,No,34237,5.135,21.151,7.954,16.571,11.9,24.39,19.19,88.64,30.7665825,39.127,64.463
149500,Jacksonville University,Jacksonville,FL,South,13.285,6,Graduate,Private nonprofit,Large City,No,77.74,1115,No,2737,25.367,54.991,14.834,10.552,7.533,31.35,48.26,51.4,35.6017192,46.9,52.409
153600,University of Miami,Coral Gables,FL,South,15.5,1.9,Graduate,Private nonprofit,Small City,No,33.09,1354,No,11221,46.098,69.563,34.16,34.929,12.854,14.83,24.87,82.89,20.0959233,54.6905,67.362
984100,University of North Florida,Jacksonville,FL,South,12,3.4,Graduate,Public,Large City,No,79.92,1144,No,14308,8.865,19.469,5.007,6.321,8.226,30.08,30.11,66.15,31.708351,37.074,49.338
150900,Nova Southeastern University,Fort Lauderdale,FL,South,17.501,1.9,Graduate,Private nonprofit,Suburb,No,76.24,1145,No,6254,25.833,50.429,29.491,17.707,10.292,40.88,49.35,62.3,37.3340143,31.002,53.201
884900,Palm Beach Atlantic University,West Palm Beach,FL,South,14.89,3.3,Graduate,Private nonprofit,Small City,No,91.71,1127,No,2370,26.53,49.839,16.08,10.612,8.11,28.72,43.7,56.7,22.0037453,52.8175,46.413
153700,University of South Florida,Tampa,FL,South,15.498,3.3,Graduate,Public,Large City,No,49.24,1256,No,37002,8.346,21.134,5.93,10.084,10.465,34.33,30.79,73.66,35.7541899,32.495,50.262
146800,St. Thomas University,Miami Gardens,FL,South,10.75,5.8,Graduate,Private nonprofit,Suburb,No,59.62,1004,No,1636,23.821,46.539,16.156,6.657,9.025,23.63,25.18,34.57,41.2735849,26.17,50.752
152100,Southeastern University,Lakeland,FL,South,12,8.2,Graduate,Private nonprofit,Small City,No,42.66,1081,No,5342,26.64,39.276,9.589,3.926,7.315,28.87,39.58,47.89,34.5852249,39.372,40.636
153800,The University of Tampa,Tampa,FL,South,16.75,3.4,Graduate,Private nonprofit,Large City,No,55.51,1174,No,8645,32.44,46.341,19.063,7.101,9.41,19.98,51.06,60.46,25.237627,75.458,55.04
3101900,Trinity Baptist College,Jacksonville,FL,South,11.5,9.1,Graduate,Private nonprofit,Large City,No,67.48,1006,No,323,16.684,22.571,9.152,2.211,3.98,52.99,79.94,31.63,34.0611354,32.858,28.956
3028200,Trinity College of Florida,Trinity,FL,South,12.5,11.3,Bachelors,Private nonprofit,Suburb,No,50.48,957,No,210,15.731,25.963,10.264,5.254,3.68,63.64,72.73,22.58,41.1214953,29.824,36.193
154000,Webber International University,Babson Park,FL,South,9.5,13.1,Graduate,Private nonprofit,Town,No,37.78,951,No,735,26.774,42.702,14.386,3.169,4.868,55.66,68.2,39.73,36.6834171,39.516,41.711
395500,The University of West Florida,Pensacola,FL,South,13.75,5.2,Graduate,Public,Small City,No,57.56,1168,No,9196,7.089,17.716,5.598,6.427,9.046,35.44,65.96,48.16,36.1001318,34.5835,43.063
154100,Abraham Baldwin Agricultural College,Tifton,GA,South,8.75,12.4,Bachelors,Public,Town,No,75.99,1000,No,3546,7.545,13.361,3.839,6.71,6.196,38.91,35.63,29.15,34.4344905,36.087,32.13
154400,Albany State University,Albany,GA,South,12.062,8.8,Graduate,Public,Small City,Yes,73.02,858,No,5839,13.52,19.309,3.472,6.292,6.403,66.22,67.53,26.05,33.5168617,24.458,35.851
154500,Andrew College,Cuthbert,GA,South,9.5,19,Bachelors,Private nonprofit,Town,No,58.64,993,No,288,19.839,34.282,8.753,8.529,4.992,59.52,77.85,28.76,32.962963,30.229,33.448
154700,Point University,West Point,GA,South,11.423,14,Graduate,Private nonprofit,Town,No,34.87,1007,No,895,22.433,34.16,9.44,4.732,5.692,27.92,35.06,33.46,36.3425926,34.603,38.553
155900,Clark Atlanta University,Atlanta,GA,South,19,9.9,Graduate,Private nonprofit,Large City,Yes,59.05,974,No,3092,35.17,39.194,16.062,7.106,8.01,68.75,84.81,42.35,32.2477309,28.746,39.369
155600,Brenau University,Gainesville,GA,South,15,6.1,Graduate,Private nonprofit,Small City,No,92.19,1047,No,1590,22.402,44.094,18.776,9.264,7.357,47.15,62.88,40.71,40.3241182,29.2565,44.996
155800,College of Coastal Georgia,Brunswick,GA,South,8.25,5.2,Bachelors,Public,Small City,No,95.94,1006,No,2976,12.57,18.2,2.519,6.904,6.998,39.94,32.93,23.26,37.8255946,29.123,31.764
156100,Columbus State University,Columbus,GA,South,16.875,6,Graduate,Public,Small City,No,78.32,1007,No,6482,12.385,19.807,5.927,8.459,7.6,44.52,51.21,38.23,32.9517863,32.7875,41.096
156300,Emmanuel College,Franklin Springs,GA,South,12,8.2,Bachelors,Private nonprofit,Town,No,52.75,1005,No,779,24.189,31.589,10.444,4.51,5.083,39.35,51.98,38.86,35.619469,46.336,37.494
156400,Emory University,Atlanta,GA,South,15.5,1.4,Graduate,Private nonprofit,Large City,No,19.17,1459,No,6978,22.597,72.604,27.767,45.722,14.515,18.88,28.97,90.27,16.3870246,56.041,72.364
156900,Georgia Institute of Technology-Main Campus,Atlanta,GA,South,20.25,0.9,Graduate,Public,Large City,No,21.34,1465,No,15743,14.974,29.291,13.615,12.188,13.626,13.21,22.63,90.71,14.9151318,71.161,88.196
157300,Georgia Southwestern State University,Americus,GA,South,11.863,4.7,Graduate,Public,Town,No,73.4,1040,No,2201,11.831,19.125,4.604,7.066,7.002,37.99,45.12,36.27,34.5201238,35.8565,42.086
160200,Georgia College & State University,Milledgeville,GA,South,16.95,3.4,Graduate,Public,Town,No,85.94,1194,No,5549,20.139,28.707,8.775,6.816,7.952,18.7,41.07,61.72,19.9066874,78.4475,50.169
157200,Georgia Southern University,Statesboro,GA,South,16.5,5.3,Graduate,Public,Town,No,91.17,1083,No,22275,15.571,22.608,5.81,6.628,8.027,36.38,49.06,53.66,25.100344,49.236,47.913
157400,Georgia State University,Atlanta,GA,South,12,5.9,Graduate,Public,Large City,No,82.39,1147,No,28085,17.242,27.206,7.598,5.838,9.42,49.34,49.23,53.13,32.3238139,27.922,43.099
159800,University of Georgia,Athens,GA,South,16.347,1.9,Graduate,Public,Small City,No,48.38,1384,No,29705,14.257,27.329,12.029,9.982,11.603,19.6,30.26,87.18,18.1505908,64.1785,59.769
157500,Gordon State College,Barnesville,GA,South,8.25,12.6,Bachelors,Public,Town,No,78.78,986,No,2732,9.297,15.024,2.144,4.469,6.054,48.87,45.44,16.48,37.8127896,29.199,35.611
157800,LaGrange College,Lagrange,GA,South,16.661,6.3,Graduate,Private nonprofit,Town,No,59.67,1077,No,741,24.063,46.034,15.342,12.393,6.724,42.43,77.52,44.44,25.4512635,53.444,45.428
2074800,Life University,Marietta,GA,South,9.5,6.1,Graduate,Private nonprofit,Small City,No,96.81,1003,No,938,28.537,37.684,21.2,6.046,7.09,39.14,57,28.87,29.2110874,26.648,46.619
158000,Mercer University,Macon,GA,South,19.149,3.5,Graduate,Private nonprofit,Small City,No,78.16,1285,No,4725,20.853,52.94,18.675,12.778,8.739,33.26,56.34,73.19,28.1995662,43.1715,52.841
158600,Oglethorpe University,Atlanta,GA,South,15.5,5.4,Bachelors,Private nonprofit,Suburb,No,66.93,1203,No,1415,22.523,55.451,12.975,5.993,6.971,36.68,74.8,51.08,19.9240987,46.649,55.444
158700,Paine College,Augusta,GA,South,10.98,24,Bachelors,Private nonprofit,Small City,Yes,74.99,899,No,179,14.699,26.534,13.063,7.713,3.008,83.04,87.28,7.84,37.8571429,21.579,31.714
158800,Piedmont University,Demorest,GA,South,18.75,3.8,Graduate,Private nonprofit,Town,No,70.08,1085,No,1231,18.796,40.949,14.096,8.877,7.134,42.95,69.21,43.25,31.4864865,42.8685,46.095
158900,Reinhardt University,Waleska,GA,South,12.908,10.4,Graduate,Private nonprofit,Rural,No,98.69,1073,No,1253,23.163,39.983,12.979,7.435,6.074,40,60.56,34.74,36.5456821,41.738,41.251
159000,Savannah State University,Savannah,GA,South,17.8,16.5,Graduate,Public,Small City,Yes,46.14,925,No,3115,10.157,16.819,3.396,6.167,7.143,69.76,76.16,27.32,32.7964861,24.12,37.021
159100,Shorter University,Rome,GA,South,14.25,9.7,Graduate,Private nonprofit,Small City,No,70.93,1071,No,1151,17.871,34.403,10.182,5.329,5.122,38.59,59.54,42.91,35.3846154,34.625,42.097
159400,Spelman College,Atlanta,GA,South,22.921,3.5,Bachelors,Private nonprofit,Large City,Yes,52.58,1129,No,2206,44.833,54.163,18.877,15.268,8.575,42.69,77.55,74.55,20.7087486,43.781,52.227
155500,Thomas University,Thomasville,GA,South,14.5,8,Graduate,Private nonprofit,Town,No,34.52,881,No,674,22.613,27.354,17.181,8.621,5.198,30.94,81.1,44.78,45.5114823,32.2675,41.034
159700,Truett McConnell University,Cleveland,GA,South,12,9.1,Graduate,Private nonprofit,Town,No,97.29,1052,No,859,19.253,33.299,8.749,4.062,4.388,10.19,16.09,34.78,28.9473684,55.292,35.357
159900,Valdosta State University,Valdosta,GA,South,16,7.4,Graduate,Public,Small City,No,78.45,1072,No,9367,13.24,20.998,6.28,5.315,7.29,50.81,58.04,40.32,30.7543051,35.444,43.218
160000,Wesleyan College,Macon,GA,South,15,3.6,Graduate,Private nonprofit,Small City,No,59.81,1052,No,612,11.174,34.952,11.059,11.5,6.141,35.81,45.23,50.94,35.15625,30.956,38.065
160100,University of West Georgia,Carrollton,GA,South,14,7.4,Graduate,Public,Town,No,77.62,1012,No,9444,16.588,23.684,7.033,7.933,7.368,45.32,53.58,44.35,31.8805185,36.595,45.011
160400,Young Harris College,Young Harris,GA,South,12,3.5,Graduate,Private nonprofit,Rural,No,65.03,1065,No,923,20.768,44.203,8.388,8.125,5.558,22.82,39.73,43.75,28.2,55.702,40.544
160500,Chaminade University of Honolulu,Honolulu,HI,Far West,19,3.8,Graduate,Private nonprofit,Large City,No,88.97,1056,No,1623,25.36,38.649,16.532,9.729,8.211,41.54,38.3,59.24,42.338252,27.9315,44.647
161100,University of Hawaii at Hilo,Hilo,HI,Far West,13,8.3,Graduate,Public,Town,No,73.83,1046,No,2563,13.503,20.44,7.567,16.525,10.646,44.78,36.41,37.94,36.5506329,27.504,43.823
161000,University of Hawaii at Manoa,Honolulu,HI,Far West,13.5,3.5,Graduate,Public,Large City,No,83.69,1181,No,12864,14.687,23.405,11.587,25.12,12.581,27.8,31.8,61.8,33.8430684,40.609,52.862
727900,Hawaii Pacific University,Honolulu,HI,Far West,12,4.7,Graduate,Private nonprofit,Large City,No,81.4,1067,No,2652,29.484,47.698,17.819,6.03,8.525,22.49,28.06,46.37,35.8375635,42.913,56.483
2107800,University of Hawaii-West Oahu,Kapolei,HI,Far West,11.5,3.8,Bachelors,Public,Suburb,No,95.23,1012,No,2755,13.86,19.914,5.273,13.343,10.041,33.29,26.04,38.66,42.5359712,28.758,48.268
161600,Boise State University,Boise,ID,Rockies & Southwest,14.286,4.3,Graduate,Public,Small City,No,77.49,1135,No,16973,16.153,21.621,9.261,8.023,8.321,20.99,30,54.52,33.470852,42.915,43.1
162600,University of Idaho,Moscow,ID,Rockies & Southwest,16,4.1,Graduate,Public,Town,No,74.44,1116,No,6837,13.964,21.525,10.208,12.959,9.583,27.3,35.47,59.47,31.7876106,45.018,48.272
161700,The College of Idaho,Caldwell,ID,Rockies & Southwest,17.75,3.7,Graduate,Private nonprofit,Suburb,No,48.35,1153,No,1100,21.412,45.607,7.819,8.053,7.156,26,56.17,66.06,26.8072289,63.773,45.431
162100,Lewis-Clark State College,Lewiston,ID,Rockies & Southwest,11.276,9.2,Bachelors,Public,Small City,No,99.75,998,No,2613,10.775,16.922,4.661,7.971,6.523,31.27,36.05,35.85,40.4701398,31.207,41.741
162400,Northwest Nazarene University,Nampa,ID,Rockies & Southwest,16.5,2.1,Graduate,Private nonprofit,Suburb,No,76.83,1098,No,1220,21.647,42.068,9.917,5.686,6.482,30.15,52.85,62.31,33.8842975,51.227,47.908
162500,Brigham Young University-Idaho,Rexburg,ID,Rockies & Southwest,8.645,3.1,Bachelors,Private nonprofit,Town,No,97.01,1132,No,43660,6.698,12.381,2.782,4.656,8.266,32.79,18.94,55.93,24.3489831,42.1,49.281
175300,School of the Art Institute of Chicago,Chicago,IL,Midwest,18,5.4,Graduate,Private nonprofit,Large City,No,77.78,1161,No,2487,45.909,68.575,36.099,17.599,10.883,18.85,38.8,67.8,21.2636695,50.784,39.47
163400,Aurora University,Aurora,IL,Midwest,16,4.2,Graduate,Private nonprofit,Suburb,No,83.95,1066,No,4123,16.994,35.658,12.723,5.143,8.414,43.93,63.11,57.97,45.6946646,45.293,49.8
163900,Blackburn College,Carlinville,IL,Midwest,14.876,8.6,Bachelors,Private nonprofit,Town,No,55.18,1006,No,484,17.365,32.584,13.249,8,6.482,61.25,85,45.18,43.956044,29.5085,38.571
164100,Bradley University,Peoria,IL,Midwest,22.625,2.5,Graduate,Private nonprofit,Small City,No,73.28,1196,No,4570,25.196,48.295,18.151,14.703,9.134,28.86,65.85,75.5,23.6043689,79.479,61.889
169400,Chicago State University,Chicago,IL,Midwest,22,8.7,Graduate,Public,Large City,No,46.42,887,No,1683,12.681,21.867,7.087,20.865,8.118,61.72,80.55,16.21,42.0245399,15.134,40.534
177400,University of Chicago,Chicago,IL,Midwest,13,1,Graduate,Private nonprofit,Large City,No,7.31,1537,No,7010,28.517,81.531,30.889,86.008,18.432,11.44,7.37,95.98,20.2435312,47.1395,76.73
166600,Concordia University-Chicago,River Forest,IL,Midwest,12.729,3.1,Graduate,Private nonprofit,Suburb,No,78.54,1099,No,1452,17.051,42.75,14.637,6.732,4.446,41.12,64.36,50.67,38.5006353,46.286,46.133
167400,Eastern Illinois University,Charleston,IL,Midwest,16.632,6.1,Graduate,Public,Town,No,55.54,1058,No,4698,13.098,24.125,5.04,10.306,8.611,34.98,44.82,50.8,34.2164347,39.153,47.991
167600,Elmhurst University,Elmhurst,IL,Midwest,16.5,3.2,Graduate,Private nonprofit,Suburb,No,65.53,1096,No,2744,20.1,48.429,16.824,7.934,8.274,35.97,58.53,68.43,35.1910828,49.618,56.183
167800,Eureka College,Eureka,IL,Midwest,15.813,7.8,Bachelors,Private nonprofit,Town,No,61.36,1026,No,505,21.548,37.986,14.82,6.883,5.619,38.6,70.37,60.12,34.1597796,59.797,42.669
914500,Governors State University,University Park,IL,Midwest,13.75,6.2,Graduate,Public,Rural,No,47.84,956,No,3000,10.436,21.549,10.303,12.938,7.57,53.56,52.09,24.35,42.619431,20.792,48.796
168400,Greenville University,Greenville,IL,Midwest,16.25,4.9,Graduate,Private nonprofit,Town,No,59.21,1014,No,793,19.891,40.959,12.034,8.698,5.722,41.7,69.39,49.63,31.1270125,53.084,42.696
177600,University of Illinois Chicago,Chicago,IL,Midwest,14,2.5,Graduate,Public,Large City,No,72.63,1159,No,21702,13.214,25.831,11.939,27.494,12.448,50.55,35.5,63.47,44.3977997,33.7255,59.78
176700,Benedictine University,Lisle,IL,Midwest,17.775,4.9,Graduate,Private nonprofit,Suburb,No,60.99,1097,No,2285,25.698,46.006,16.046,7.635,8.636,40.79,60.37,46.03,34.3195266,47.021,57.344
177500,University of Illinois Urbana-Champaign,Champaign,IL,Midwest,17,2.3,Graduate,Public,Small City,No,63.3,1352,No,33001,14.321,30.302,14.814,15.154,12.731,24.3,34.2,86.2,24.93021,62.485,71.539
169600,Illinois Wesleyan University,Bloomington,IL,Midwest,23.25,2.4,Bachelors,Private nonprofit,Small City,No,56.93,1233,No,1628,34.738,63.174,21.827,20.211,8.449,23.27,67.03,81.98,17.7257525,98.014,66.966
169100,Illinois Institute of Technology,Chicago,IL,Midwest,19.428,1.9,Graduate,Private nonprofit,Large City,No,60.66,1311,No,2974,23.772,64.71,19.215,12.908,12.752,29.29,41.35,71.79,32.2376738,39.719,77.682
169200,Illinois State University,Normal,IL,Midwest,16,3.6,Graduate,Public,Suburb,No,81.31,1140,No,17955,20.83,31.124,10.732,7.98,8.582,30.41,55.4,68.08,29.6435012,67.0995,55.457
170000,Judson University,Elgin,IL,Midwest,14,4.3,Graduate,Private nonprofit,Small City,No,57.01,1020,No,930,19.331,40.737,10.444,7.296,6.081,42.16,65.58,61.26,35.6275304,45.084,49.21
170400,Knox College,Galesburg,IL,Midwest,24.834,2.3,Bachelors,Private nonprofit,Town,No,70.84,1229,No,1130,20.548,60.393,15.154,14.104,7.078,31.72,58.19,70.99,27.8455285,60.911,49.01
170700,Lewis University,Romeoville,IL,Midwest,19.5,2,Graduate,Private nonprofit,Suburb,No,66.06,1139,No,4099,19.074,43.255,17.101,10.696,9.31,32.92,54.8,69.85,39.4003156,54.5935,55.906
171000,Loyola University Chicago,Chicago,IL,Midwest,19.875,2.7,Graduate,Private nonprofit,Large City,No,70.54,1261,No,11531,36.434,60.717,25.478,12.264,10.863,23.37,54.8,76.05,27.686747,60.5275,63.232
172200,McKendree University,Lebanon,IL,Midwest,16.75,4.5,Graduate,Private nonprofit,Suburb,No,70.08,1107,No,1690,19.956,44.383,12.827,6.597,6.777,31.38,51.79,53.66,32.5581395,49.041,48.784
622800,Methodist College,Peoria,IL,Midwest,26.5,5.7,Graduate,Private nonprofit,Small City,No,87.5,1000,No,557,25.714,30.504,19.999,10.434,7.105,55.86,92.57,100,34.7826087,30.855,66.046
172400,Millikin University,Decatur,IL,Midwest,19.5,5.6,Graduate,Private nonprofit,Small City,No,71.15,1097,No,1849,19.135,49.304,13.541,10.507,6.448,36.18,65.5,53.36,31.8478261,49.741,47.129
172500,Monmouth College,Monmouth,IL,Midwest,21.5,2.3,Bachelors,Private nonprofit,Town,No,69.43,1163,No,847,17.302,51.176,12.09,14.804,6.784,35.61,71,58.31,32.2440087,59.988,46.998
173400,North Central College,Naperville,IL,Midwest,19,3.6,Graduate,Private nonprofit,Small City,No,53.29,1164,No,2453,25.199,52.405,17.365,10.163,8.78,25.7,62.94,66.49,26.5966047,77.267,54.46
173500,North Park University,Chicago,IL,Midwest,19.5,4.4,Graduate,Private nonprofit,Large City,No,43.96,1055,No,1840,18.282,39.373,17.088,9.108,7.728,46.29,65.48,59.06,36.9832402,45.181,51.035
173900,Northwestern University,Evanston,IL,Midwest,14,0.6,Graduate,Private nonprofit,Small City,No,9.31,1505,No,8401,23.279,78.654,32.209,39.868,17.513,18.38,20.67,94.95,15.1571165,58.8355,80.033
169300,Northeastern Illinois University,Chicago,IL,Midwest,11.25,7,Graduate,Public,Large City,No,60.7,915,No,5170,14.59,24.295,8.602,16.855,8.512,49.28,28.98,23.17,50.8688784,21.9,46.683
174100,Olivet Nazarene University,Bourbonnais,IL,Midwest,18.833,2.7,Graduate,Private nonprofit,Suburb,No,66.57,1101,No,2757,19.47,48.119,12.986,7.453,7.161,34.73,71.77,65.08,27.6839566,66.0105,47.552
174500,Quincy University,Quincy,IL,Midwest,12.719,5.1,Graduate,Private nonprofit,Town,No,67.13,1106,No,954,16.466,41.831,8.585,6.229,5.524,32.34,60.27,50.23,33.0049261,50.859,46.325
174800,Rockford University,Rockford,IL,Midwest,18.75,7.9,Graduate,Private nonprofit,Small City,No,50.82,1009,No,1000,24.103,43.866,14.812,7.022,6.005,44.91,63.95,46.26,41.8386492,38.167,49.932
174900,Roosevelt University,Chicago,IL,Midwest,14.25,5.1,Graduate,Private nonprofit,Large City,No,76.52,1043,No,2978,21.678,44.322,20.025,10.227,8.277,50.45,66.31,41.56,36.8379447,33.434,43.592
175000,Dominican University,River Forest,IL,Midwest,19.5,4.4,Graduate,Private nonprofit,Suburb,No,76.46,1072,No,2155,18.645,43.228,17.266,11.969,7.244,46.44,65.97,63,50.7462687,38.451,52.781
166400,University of St Francis,Joliet,IL,Midwest,18.5,2.8,Graduate,Private nonprofit,Suburb,No,60.09,1096,No,1581,17.102,42.819,12.917,5.871,7.884,35.21,62.33,59.72,42.3780488,57.522,59.498
176800,Saint Xavier University,Chicago,IL,Midwest,17.5,5.2,Graduate,Private nonprofit,Large City,No,79,1048,No,3066,13.024,41.36,15.79,6.952,7.62,52.89,86.68,55.65,49.3877551,36.3985,53.99
933300,University of Illinois Springfield,Springfield,IL,Midwest,15,3.9,Graduate,Public,Small City,No,77.33,1107,No,2580,12.034,24.309,6.645,11.609,8.241,35.68,45.36,55.15,36.2438221,31.146,49.747
175800,Southern Illinois University-Carbondale,Carbondale,IL,Midwest,17.75,7.8,Graduate,Public,Small City,No,91.78,1096,No,8115,16.285,29.023,10.169,18.453,7.698,36.06,50.7,47.86,35.2519502,37.454,48.803
175900,Southern Illinois University-Edwardsville,Edwardsville,IL,Midwest,16.373,5.2,Graduate,Public,Suburb,No,85.05,1154,No,9892,14.462,24.244,9.963,13.961,8.726,33.09,48,53.56,30.6874865,49.7535,51.671
177100,Trinity Christian College,Palos Heights,IL,Midwest,22.616,3.5,Graduate,Private nonprofit,Suburb,No,63.66,1103,No,933,22.135,42.996,13.107,9.455,7.112,33.43,59,63.68,32.9090909,50,47.292
