OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
145961,Strayer University-New Jersey,Piscataway,NJ,Northeast,12.667,8.6,Graduate,Prviate for-profit,Suburb,No,NA,NA,No,903,23.896,28.284,13.426,1.548,6.886,62.96,79.28,100,53.7294034,18.178,43.59
3068202,Ohio Media School-Columbus,Columbus,OH,Midwest,9.5,21.3,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,229,25.196,29.697,12.059,1.769,NA,76.03,86.64,60.38,42.4012158,16.766,36.132
4177300,Ohio Medical Career College,Dayton,OH,Midwest,11.981,1.7,Certificate,Prviate for-profit,Small City,No,NA,NA,No,80,14.836,19.06,14.184,3.21,3.113,84.62,89.51,81.52,59.375,18.4365,NA
4095300,The King's College,New York,NY,Northeast,14,4.4,Bachelors,Private nonprofit,Large City,No,39.48,1265,No,432,35.422,58.695,14.477,13.74,10.019,24.26,76.84,50.35,NA,54.9555,57.872
638500,Chamberlain University-Illinois,Addison,IL,Midwest,16.95,2.6,Graduate,Prviate for-profit,Suburb,No,91.67,NA,No,14471,28.605,34.316,18.76,2.735,7.353,28.97,59.72,57.14,47.309798,46.046,77.512
638501,Chamberlain University-Ohio,Columbus,OH,Midwest,16.95,2.6,Bachelors,Prviate for-profit,Large City,No,67.74,NA,No,741,28.585,35.261,23.372,6.744,7.499,53.53,81.48,50,47.309798,46.046,77.512
638503,Chamberlain University-Arizona,Phoenix,AZ,Rockies & Southwest,16.95,2.6,Bachelors,Prviate for-profit,Large City,No,62.5,NA,No,725,29.51,33.769,24.968,6.861,7.311,40.87,73.01,50,47.309798,46.046,77.512
3066302,Bryan University,Rogers,AR,South,17.633,12.7,Associates,Prviate for-profit,Small City,No,NA,NA,No,38,18.156,24.181,13.419,2.217,3.542,90.38,80.77,73.68,59.7189696,13.311,25.72
4138200,The Salon Professional Academy-Appleton,Appleton,WI,Midwest,10.555,8.3,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,61,10.315,15.109,9.652,13.475,NA,58.33,79.17,90.91,NA,33.093,NA
2248205,Milan Institute of Cosmetology-Vacaville,Vacaville,CA,Far West,5.5,12.4,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,63,19.953,23.576,6.488,2.571,NA,67.35,69.39,36.96,57.9032258,14.3915,18.979
2248200,Milan Institute of Cosmetology-Reno,Reno,NV,Far West,5.5,12.4,Certificate,Prviate for-profit,Large City,No,NA,NA,No,213,21.016,24.988,6.496,2.227,NA,58.5,65.69,51.18,57.9032258,14.3915,18.979
2577000,Paul Mitchell the School-Esani,Roswell,GA,South,9.5,6.4,Certificate,Prviate for-profit,Small City,No,NA,NA,No,239,17.645,22.388,10.886,5.336,NA,50.59,65.08,82.67,38.5294118,21.016,17.962
4130200,Institute of Production and Recording,Minneapolis,MN,Midwest,9.5,10.9,Bachelors,Prviate for-profit,Large City,No,NA,NA,No,128,23.892,29.783,23.422,5.537,4.191,35.29,59.89,64.91,22.3463687,42.8,39.812
4149200,Paul Mitchell the School-Birmingham,Hoover,AL,South,9.833,8.4,Certificate,Prviate for-profit,Small City,No,NA,NA,No,144,14.138,18.195,9.293,3.713,NA,58.59,57.58,59.46,43.537415,16.9705,NA
4115600,Mayfield College,Cathedral City,CA,Far West,9.025,4.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,310,25.36,30.542,20.7,7.026,4.555,94.78,71.64,72.36,65.3846154,10.529,NA
4132400,Academy of Esthetics and Cosmetology,San Fernando,CA,Far West,5.021,6.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,24,12.203,18.848,8.212,0.51,NA,65.96,53.19,75,NA,14.517,NA
4138700,Paul Mitchell the School-Pasadena,Pasadena,CA,Far West,6.333,1.5,Certificate,Prviate for-profit,Small City,No,NA,NA,No,263,18.347,23.163,11.579,4.389,NA,59.28,54.02,88.89,46.4912281,17.9725,NA
4141300,San Francisco Institute of Esthetics & Cosmetology Inc,San Francisco,CA,Far West,6.333,4.5,Certificate,Prviate for-profit,Large City,No,NA,NA,No,214,18.114,24.309,13.991,7.042,NA,50,50.68,91.43,46.5517241,23.345,NA
4141400,Laurus College,San Luis Obispo,CA,Far West,19.001,20.7,Bachelors,Prviate for-profit,Small City,No,NA,NA,No,897,11.683,15.176,22.124,3.006,4.489,68.95,75.26,78.5,51.9936204,12.958,NA
4141700,Healing Hands School of Holistic Health,Escondido,CA,Far West,6.333,11.2,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,364,44.909,47.06,9.328,2.122,NA,27.31,30.93,88.24,39.0625,14.907,NA
4144200,Career Development Institute Inc,Los Angeles,CA,Far West,16.017,0,Certificate,Prviate for-profit,Large City,No,NA,NA,No,164,22.665,28.232,14.605,2.782,NA,66.89,73.51,41.18,46.2962963,15.9815,NA
3776300,Auguste Escoffier School of Culinary Arts-Boulder,Boulder,CO,Rockies & Southwest,6.672,6.4,Associates,Prviate for-profit,Small City,No,NA,NA,No,7600,9.949,13.205,5.475,0.831,4.598,55.73,63.27,51.7,38.0952381,20.748,NA
4083400,Cambridge College of Healthcare & Technology,Delray Beach,FL,South,15.75,7.4,Associates,Prviate for-profit,Small City,No,NA,NA,No,654,18.358,22.239,11.66,4.128,6.45,60.78,68.73,100,44.6428571,20.0515,NA
4135000,Cozmo Beauty School,Bonita Springs,FL,South,9.5,16.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,62,15.456,18.827,9.278,5.634,NA,69.23,72.31,66.67,57.7464789,23.065,NA
4145900,Celebrity School of Beauty,Miami,FL,South,6.313,3.5,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,617,3.128,9.003,7.184,2.867,NA,45.12,40.77,85.57,73.800738,10.196,NA
4147000,Paul Mitchell the School-Atlanta,Atlanta,GA,South,7.666,9.5,Certificate,Prviate for-profit,Large City,No,NA,NA,No,298,19.407,24.625,8.883,3.145,NA,61.04,57.71,50,41.9689119,16.988,NA
4134300,Evans Hairstyling College-Rexburg,Rexburg,ID,Rockies & Southwest,5.5,5.3,Certificate,Prviate for-profit,Town,No,NA,NA,No,72,10.466,13.842,7.175,3.535,NA,45.33,38.67,77.78,NA,32.0715,NA
4144500,Paul Mitchell the School-Rexburg,Rexburg,ID,Rockies & Southwest,9.5,2.6,Certificate,Prviate for-profit,Town,No,NA,NA,No,180,18.078,21.05,10.93,1.664,NA,59.06,50.36,100,33.5526316,26.957,NA
4136900,University of Aesthetics & Cosmetology,Chicago,IL,Midwest,6.248,2.1,Certificate,Prviate for-profit,Large City,No,NA,NA,No,28,10.771,14.725,7.031,2.556,NA,62,74,70,NA,22.638,NA
4137000,The University of Aesthetics & Cosmetology,Downers Grove,IL,Midwest,7.917,0,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,25,16.079,18.664,7.865,2.248,NA,43.08,52.31,88.89,NA,27.729,NA
4137500,Tricoci University of Beauty Culture-Chicago NW,Chicago,IL,Midwest,7.307,7,Certificate,Prviate for-profit,Large City,No,NA,NA,No,235,19.041,20.086,12.451,4.53,NA,23.81,27.62,59.38,51.6528926,16.0105,NA
4147300,Tricoci University of Beauty Culture-Glendale Heights,Glendale Heights,IL,Midwest,7.307,2.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,101,19.254,20.086,13.385,5.662,NA,49.36,52.56,100,48.7309645,15.564,NA
4147400,Tricoci University of Beauty Culture-Peoria,Peoria,IL,Midwest,7.307,6.8,Certificate,Prviate for-profit,Small City,No,NA,NA,No,112,15.629,20.12,10.807,4.918,NA,68.72,66.48,60.71,48.2352941,19.195,NA
4147500,Tricoci University of Beauty Culture-Rockford,Rockford,IL,Midwest,7.307,7,Certificate,Prviate for-profit,Small City,No,NA,NA,No,205,21.597,22.277,11.827,2.97,NA,69.01,57.46,53.85,51.5789474,13.088,NA
4141600,Omega Studios' School of Applied Recording Arts & Sciences,Rockville,MD,Northeast,5.5,1.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,95,36.484,37.71,40.97,11.378,NA,19.74,40.79,69.23,30.5263158,36.787,NA
4141100,French Academy of Cosmetology,Spring Lake,MI,Midwest,5.351,16.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,67,25.461,27.01,6.929,1.4,NA,34.21,46.05,100,NA,23.428,NA
4145700,Paul Mitchell the School-Springfield,Springfield,MO,Midwest,7.917,5.4,Certificate,Prviate for-profit,Small City,No,NA,NA,No,223,14.221,18.114,8.739,3.615,NA,62.35,59.34,59.72,43.3673469,23.03,NA
4140200,Mississippi Institute of Aesthetics Nails & Cosmetology,Clinton,MS,South,3.604,8.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,80,7.968,10.815,9.586,4.058,NA,38.52,40.16,100,NA,16.399,NA
4211800,College of Western Idaho,Nampa,ID,Rockies & Southwest,5.041,10,Associates,Public,Rural,No,NA,NA,No,6604,7.682,12.064,3.43,4.338,5.898,29.76,35.42,22.85,44.6424329,27.219,NA
4140700,Aveda Institute-Chapel Hill,Chapel Hill,NC,South,6.333,15.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,216,17.277,21.548,20.578,8.655,NA,47.09,51.68,67.65,33.4415584,24.693,NA
4131200,Total Image Beauty Academy,Union City,NJ,Northeast,8.477,6.9,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,239,16.006,19.784,9.187,1.917,NA,87.26,89.62,74,NA,9.848,NA
4134100,Jersey College,Teterboro,NJ,Northeast,16.01,2.2,Associates,Prviate for-profit,Suburb,No,34.25,NA,No,3514,24.276,28.024,14.961,5.159,6.709,58.77,77.5,39.84,52.4934383,29.454,71.461
4147600,Casal Institute of Nevada,Las Vegas,NV,Far West,6.333,3,Certificate,Prviate for-profit,Small City,No,NA,NA,No,268,16.263,19.299,7.336,2.156,NA,60.88,62.27,79.57,43.6936937,21.353,NA
4125600,Career School of NY,Staten Island,NY,Northeast,5.5,4.8,Certificate,Private nonprofit,Large City,No,NA,NA,No,50,8.831,12.392,5.119,2.857,NA,72.73,48.48,75,74.7663551,10.103,NA
4137800,Aveda Institute-Columbus,Columbus,OH,Midwest,6.333,11.8,Certificate,Prviate for-profit,Large City,No,NA,NA,No,258,20.955,24.465,23.292,9.577,NA,53.7,59.43,67.52,42.6056338,21.83,NA
4149100,Paul Mitchell the School-Cincinnati,Cincinnati,OH,Midwest,9.833,10.4,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,264,16.824,20.58,9.166,3.393,NA,54.57,57.61,57.89,48.7329435,20.586,NA
3970300,Hands on Therapy,Mesquite,TX,Rockies & Southwest,7.917,1.5,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,15,15.011,18.883,13.72,5.731,NA,100,98.53,62.5,48.5294118,15.146,NA
4129800,MediaTech Institute-Dallas,Dallas,TX,Rockies & Southwest,12.125,27.5,Associates,Prviate for-profit,Suburb,No,NA,NA,No,217,17.462,22.887,16.317,3.345,5.482,55.7,65.77,50,36.453202,18.321,NA
4142300,Aveda Arts & Sciences Institute-San Antonio,San Antonio,TX,Rockies & Southwest,7.916,20.3,Certificate,Prviate for-profit,Large City,No,NA,NA,No,362,15.487,20,13.589,6.909,NA,42.39,58.57,73.77,47.766323,23.403,NA
4145500,Skin Science Institute,Sandy,UT,Rockies & Southwest,7.667,3.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,179,22.144,26.607,21.84,0.867,NA,49.32,54.73,87.88,39.0977444,26.8045,NA
3361401,Fortis College-Dothan,Dothan,AL,South,9.125,21.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,165,12.417,16.531,8.39,2.364,NA,80.35,61.75,51.19,52.9190207,11.7315,26.62
2341001,Fortis Institute-Pensacola,Pensacola,FL,South,9.396,16.1,Associates,Prviate for-profit,Small City,No,NA,NA,No,705,21.779,27.573,11.167,5.098,5.227,66.89,67.23,61.78,53.9066339,14.377,23.014
2341002,Fortis College-Montgomery,Montgomery,AL,South,9.396,16.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,284,21.053,26.09,8.435,2.545,NA,81.97,67.1,53.46,53.9066339,14.377,23.014
3480305,Fortis Institute-Birmingham,Birmingham,AL,South,9.5,16.3,Associates,Prviate for-profit,Small City,No,NA,NA,No,551,15.097,21.441,8.887,3.297,4.36,79.84,69.19,50.91,60.9309623,12.884,29.182
4152900,Studio Academy of Beauty,Chandler,AZ,Rockies & Southwest,6.16,3.4,Certificate,Prviate for-profit,Large City,No,NA,NA,No,591,16.264,19.573,11.805,3.174,NA,75.95,83.25,76.48,50.7177034,16.343,NA
3935300,California Nurses Educational Institute,Palm Springs,CA,Far West,14.75,14,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,17,19.1,23.723,12.061,6.958,NA,66.8,66.8,82.56,57.6470588,18.014,NA
4152800,Paul Mitchell the School-Sacramento,Sacramento,CA,Far West,6.333,8.5,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,249,16.085,18.52,13.115,6.207,NA,62.53,59.79,68.57,46.6367713,19.4345,NA
4153900,Providence Christian College,Pasadena,CA,Far West,13.25,3.2,Bachelors,Private nonprofit,Small City,No,41.94,NA,No,121,26.651,48.917,25.038,7.721,5.587,41.06,76.82,29.17,30.2521008,63.909,NA
4145400,Oxford Academy of Hair Design Inc,Seymour,CT,Northeast,6.333,16,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,102,11.541,14.888,11.141,4.716,NA,63.27,65.31,60.98,49.4252874,18.792,NA
4148500,Medical Institute of Palm Beach,Greenacres,FL,South,6.428,3.4,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,120,28.142,32.468,12.677,6.452,NA,66.99,57.89,89.4,54.040404,12.293,NA
4155200,Oliver Finley Academy of Cosmetology,Boise,ID,Rockies & Southwest,6.333,12.5,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,270,17.673,21.945,10.287,2.579,NA,49.23,57.14,73.96,43.4306569,27.088,NA
4146000,National Career College,Panorama City,CA,Far West,8.34,15.9,Associates,Prviate for-profit,Large City,No,NA,NA,No,293,17.292,23.056,15.06,3.626,4.804,63.41,55.77,67.69,56.6433566,13.919,NA
4141000,Aveda Institute-Chicago,Chicago,IL,Midwest,7.917,9.1,Certificate,Prviate for-profit,Large City,No,NA,NA,No,114,25.086,28.995,12.695,12.681,NA,41.67,48.33,79.17,39.1089109,25.473,NA
4147100,Tricoci University of Beauty Culture-Libertyville,Libertyville,IL,Midwest,7.307,4.3,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,136,16.504,20.086,10.725,5.095,NA,57.75,60.09,67.74,53.024911,25.707,NA
4147200,Tricoci University of Beauty Culture-Bridgeview,Bridgeview,IL,Midwest,7.307,4.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,281,17.506,21.668,11.457,3.372,NA,64.43,63.51,51.22,53.1007752,17.163,NA
4151800,The Temple-A Paul Mitchell Partner School,Frederick,MD,Northeast,9.833,4,Certificate,Prviate for-profit,Small City,No,NA,NA,No,195,15.578,19.824,11.643,1.918,NA,37.46,45.58,76.47,48.1203008,23.1255,NA
4129400,Center for Massage,Asheville,NC,South,6.333,6.5,Certificate,Prviate for-profit,Small City,No,NA,NA,No,38,16.422,20.237,9.929,2.396,NA,63.41,73.17,94.92,NA,15.666,NA
4144400,Academy of Hair Design-Oklahoma City,Oklahoma City,OK,Rockies & Southwest,9.833,4.7,Certificate,Prviate for-profit,Large City,No,NA,NA,No,57,13.922,18.051,7.812,1.812,NA,53.01,62.65,92.31,47.6744186,16.291,NA
4141200,Toni & Guy Hairdressing Academy-Cranston,Cranston,RI,Northeast,9.5,6.2,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,129,17.189,19.903,13.339,2.41,NA,51.58,72.63,85.71,53.0612245,27.663,NA
4146800,South Texas Training Center,San Benito,TX,Rockies & Southwest,3.83,6.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,188,7.289,12.863,17.627,8.637,NA,81.73,76.65,92.06,71.1678832,14.2205,NA
4127300,Columbia College,Vienna,VA,South,4.9,8.8,Associates,Prviate for-profit,Suburb,No,NA,NA,No,357,10.852,15.739,10.037,5.927,3.208,46.36,3.73,63.82,65.4867257,3.102,NA
4146900,Advanced Welding Institute,South Burlington,VT,Northeast,5.077,8.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,66,19.937,26.851,23.64,12.472,NA,50,58.06,96.15,NA,32.123,NA
3253300,Paul Mitchell the School-Memphis,Memphis,TN,South,9.5,12.9,Certificate,Prviate for-profit,Large City,No,NA,NA,No,230,15.946,21.804,8.72,2.988,NA,58.39,61.94,62.32,48.8888889,20.9985,16.083
2217111,Pima Medical Institute-East Valley,Mesa,AZ,Rockies & Southwest,8.91,7.2,Associates,Prviate for-profit,Suburb,No,NA,NA,No,363,18.973,22.353,7.224,2.545,4.392,36.94,49.3,74.8,50.5392912,21.596,33.043
4126000,Paul Mitchell the School-Cleveland,Twinsburg,OH,Midwest,9.833,3.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,184,14.302,18.739,9.663,4.126,NA,57.85,64.37,76.12,50.5494506,19.634,NA
4153300,Paul Mitchell the School-Columbus,Columbus,OH,Midwest,9.833,10.3,Certificate,Prviate for-profit,Large City,No,NA,NA,No,143,14.648,18.682,10.32,4.315,NA,48.19,54.22,66.67,42.7947598,23.3165,NA
945912,Empire Beauty School-Spring Lake Park,Spring Lake Park,MN,Midwest,8.973,13.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,79,15.906,19.988,9.546,8.8,NA,53.13,46.88,48.65,55.2452316,14.091,24.578
4129802,MediaTech Institute-Houston,Houston,TX,Rockies & Southwest,12.125,27.5,Associates,Prviate for-profit,Large City,No,NA,NA,No,101,17.816,22.747,12.235,4.775,3.581,64.34,67.13,41.67,36.453202,18.321,NA
2306823,Miller-Motte College-Raleigh,Raleigh,NC,South,9.5,18.9,Associates,Prviate for-profit,Large City,No,NA,NA,No,282,22.862,27.984,11.225,5.313,4.413,69.25,60.27,44.7,58.9231547,12,28.204
2128302,Lamson Institute,San Antonio,TX,Rockies & Southwest,7.6,10.5,Certificate,Prviate for-profit,Large City,No,NA,NA,No,425,26.128,30.129,11.441,2.485,NA,47.72,47.72,70.55,55.952381,19.945,37.638
2079701,College of Hair Design-East Campus,Lincoln,NE,Midwest,8.75,11.3,Certificate,Prviate for-profit,Large City,No,NA,NA,No,51,15.53,17.415,11.99,2.661,NA,48.51,74.26,73.58,44.4444444,24.999,22.684
941202,Fortis College-Salt Lake City,Salt Lake City,UT,Rockies & Southwest,10.107,13.9,Associates,Prviate for-profit,Suburb,No,NA,NA,No,539,25.128,30.105,12.766,6.167,6.333,63.85,78.78,58.44,53.761062,21.456,29.946
2100001,Polytechnic University of Puerto Rico-Miami,Miami,FL,South,11.324,8.9,Graduate,Private nonprofit,Small City,No,NA,NA,No,80,23.792,29.67,8.043,3.073,3.736,57.75,69.01,100,21.9599428,18.451,37.887
2100002,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,South,11.324,8.9,Graduate,Private nonprofit,Suburb,No,NA,NA,No,172,15.863,22.583,10.745,6.588,5.122,67.92,69.18,100,21.9599428,18.451,37.887
2533602,Ross Medical Education Center-Fort Wayne,Fort Wayne,IN,Midwest,7.125,18.8,Certificate,Prviate for-profit,Large City,No,NA,NA,No,173,18.75,23.107,7.656,1.708,3.798,66.26,61.73,61.36,57.4037834,16.513,27.986
2099704,Ross Medical Education Center-Battle Creek,Battle Creek,MI,Midwest,8.089,19.9,Certificate,Prviate for-profit,Small City,No,NA,NA,No,50,20.759,25.19,8.614,2.615,NA,67.21,73.77,78.08,52.7117031,16.094,25.892
1040602,Josef's School of Hair Skin & Body-Fargo,Fargo,ND,Midwest,6.938,16.6,Certificate,Prviate for-profit,Small City,No,NA,NA,No,75,14.179,16.765,11.167,4.175,NA,40.16,62.99,58.82,30.8724832,27.728,23.911
2306813,Miller-Motte College-McCann-Allentown,Allentown,PA,Northeast,9.5,18.9,Associates,Prviate for-profit,Suburb,No,NA,NA,No,263,23.635,28.142,11.166,5.07,3.744,66.97,59.04,51.28,62.1487015,12.27,28.204
1309501,Salon Success Academy-Fontana,Fontana,CA,Far West,7.176,12.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,40,10.986,17.648,26.263,5.969,NA,61.11,55.56,68.42,51.3043478,14.9695,24.087
1309502,Salon Success Academy-Redlands,Redlands,CA,Far West,7.176,12.8,Certificate,Prviate for-profit,Small City,No,NA,NA,No,181,12.8,18.567,10.054,2.285,NA,72.57,73.45,71.11,51.3043478,14.9695,24.087
2554801,Vanguard College of Cosmetology-Baton Rouge,Baton Rouge,LA,South,9.833,11.5,Certificate,Prviate for-profit,Small City,No,NA,NA,No,112,14.475,18.99,7.49,3.149,NA,57.92,57.43,66.04,48.7755102,18.821,21.429
2548802,South Texas Vocational Technical Institute-Brownsville,Brownsville,TX,Rockies & Southwest,9.5,3.8,Certificate,Prviate for-profit,Small City,No,NA,NA,No,209,26.991,31.443,18.866,7.355,NA,74.75,66.58,65.86,68.0555556,13.864,24.71
2306810,Miller-Motte College-STVT-Corpus Christi,Corpus Christi,TX,Rockies & Southwest,9.5,18.9,Certificate,Prviate for-profit,Large City,No,NA,NA,No,307,28.831,33.271,20.009,8.385,NA,75.64,70.19,52.96,58.6231884,16.31,28.204
396903,University of Minnesota-Rochester,Rochester,MN,Midwest,16.75,1.7,Bachelors,Public,Small City,No,73.75,1152,No,614,15.636,25.495,14.281,5.95,6.875,35.49,54.2,54.46,18.6560199,76.0285,61.201
4120300,Health And Style Institute,Greensboro,NC,South,5.5,16.2,Certificate,Prviate for-profit,Large City,No,NA,NA,No,717,19.706,22.411,12.281,4.889,NA,23.43,25.8,35.71,47.1380471,15.146,NA
3071603,CBT Technology Institute-Cutler Bay,Cutler Bay,FL,South,8.7,10,Associates,Prviate for-profit,Suburb,No,NA,NA,No,46,17.689,23.989,10.524,2.174,3.75,100,100,88.41,58.2648402,8.9685,27.469
1308801,Capri Beauty College,New Lenox,IL,Midwest,9.833,4.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,67,14.564,16.214,9.454,4.78,NA,28.72,63.83,95.65,45.112782,35.881,26.211
3422302,Milan Institute-Bakersfield,Bakersfield,CA,Far West,6.087,10.1,Certificate,Prviate for-profit,Large City,No,NA,NA,No,267,21.678,26.404,9.139,2.182,NA,82.77,82.1,52.3,59.8810613,12.561,23.716
4149700,Homestead Schools,Torrance,CA,Far West,18.04,2.9,Bachelors,Private nonprofit,Small City,No,NA,NA,No,125,14.547,18.789,15.632,6.114,13.626,61.45,75.9,87.1,53.4883721,27.665,NA
2100613,Carrington College-Las Vegas,Las Vegas,NV,Far West,9.075,15.3,Associates,Prviate for-profit,Small City,No,NA,NA,No,374,26.758,30.713,8.118,5.349,5.616,59.34,70.77,71,55.4835072,16.8325,32.585
2218001,Carrington College-Reno,Reno,NV,Far West,11.221,4.6,Associates,Prviate for-profit,Large City,No,NA,NA,No,526,39.932,42.067,16.035,7.823,6.785,39.53,69.61,72.48,48.8845781,24.2445,32.456
4183100,Washington Barber College Inc,Little Rock,AR,South,11.015,17.6,Certificate,Prviate for-profit,Small City,No,NA,NA,No,38,16.59,19.249,14.572,4.247,NA,71.83,64.79,79.25,55.4794521,2.597,NA
2559406,InterCoast Colleges-Rancho Cordova,Rancho Cordova,CA,Far West,9.5,17.9,Certificate,Prviate for-profit,Small City,No,NA,NA,No,175,19.678,23.407,13.068,1.938,NA,82.16,90.46,75.31,54.2883212,13.238,26.279
4148200,Beyond 21st Century Beauty Academy,Santa Fe Springs,CA,Far West,3.5,7.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,114,8.911,13.724,5.079,1.652,NA,44.36,24.06,71.43,71.1111111,16.488,NA
4160400,Angeles College,Los Angeles,CA,Far West,9.5,9.7,Bachelors,Prviate for-profit,Large City,No,NA,NA,No,298,19.591,24.553,8.813,2.522,7.74,53.95,51.84,97.85,73.3944954,13.405,NA
4164400,Angeles Institute,ARTESIA,CA,Far West,15.06,9,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,98,24.282,28.913,20.675,3.92,NA,74.45,88.32,33.33,42.1052632,21.003,NA
4167000,Paul Mitchell the School-Temecula,Temecula,CA,Far West,10.556,6.5,Certificate,Prviate for-profit,Small City,No,NA,NA,No,346,20.704,24.725,10.732,3.507,NA,62.19,64.11,70.87,49.3638677,25.291,NA
4148400,TIGI Hairdressing Academy Guilford,Guilford,CT,Northeast,9.833,2,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,44,15.239,18.326,12.117,8.297,NA,38.46,42.31,20,NA,38.4585,NA
4152400,International Institute of Cosmetology,Wethersfield,CT,Northeast,9.833,3.7,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,158,15.296,20.05,7.141,5.827,NA,43.01,53.76,77.08,47.4820144,36.9625,NA
4151500,American Academy of Cosmetology,Orange Park,FL,South,6.333,16.6,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,134,18.944,22.172,11.597,2.058,NA,65.3,33.33,62.5,56.4814815,17.261,NA
4156400,Aviation Institute of Maintenance-Orlando,Casselberry,FL,South,23.125,8.8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,248,19.105,24.754,18.116,3.143,NA,17.52,21.02,72,39.4904459,20.5665,NA
4163000,Summit Salon Academy,Tampa,FL,South,7.389,8,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,208,16.809,21.389,10.113,5.038,NA,49.41,68.38,70.59,45.945946,24.573,NA
4163100,Summit Salon Academy-Gainesville,Gainesville,FL,South,7.667,15.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,96,20.647,24.747,12.104,2.811,NA,63.2,70.4,64.18,45.1612903,16.3735,NA
4163200,Tenaj Salon Institute,The Villages,FL,South,9.5,7.8,Certificate,Prviate for-profit,Small City,No,NA,NA,No,101,17.514,22.759,10.062,4.307,NA,81.6,85.28,61.54,51.5151515,11.723,NA
4150900,Keune Academy by 124,Lawrenceville,GA,South,9.833,9.3,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,99,15.873,19.795,11.336,4.235,NA,45.45,64.29,76.09,NA,26.942,NA
4252700,Pacific Rim Christian University,Honolulu,HI,Far West,12.241,7.1,Graduate,Private nonprofit,Large City,No,60,NA,No,120,19.722,23.131,12.937,2.232,NA,51.72,53.45,25,NA,27.346,NA
4150600,Paul Mitchell the School-Twin Falls,TWIN FALLS,ID,Rockies & Southwest,10.556,11.7,Certificate,Prviate for-profit,Town,No,NA,NA,No,42,12.586,15.991,6.834,3.709,NA,64.29,64.29,72,NA,17.409,NA
4124700,Ambria College of Nursing,Hoffman Estates,IL,Midwest,9.5,2.4,Bachelors,Prviate for-profit,Small City,No,NA,NA,No,229,18.53,18.53,22.084,9.572,6.843,41.38,49.31,75,48.3516484,37.46,NA
4139000,Midwestern Career College,Chicago,IL,Midwest,7.521,11,Associates,Prviate for-profit,Large City,No,NA,NA,No,655,11.295,14.281,13.579,7.224,4.725,42.29,47.11,61.54,52.9540481,16.642,NA
4160600,Paul Mitchell the School-Normal,Normal,IL,Midwest,9.833,11.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,109,14.496,17.31,9.32,3.845,NA,44.52,56.85,86.67,48.7179487,31.428,NA
4167800,Innovations Design Academy,Canton,IL,Midwest,9.5,6.4,Certificate,Prviate for-profit,Town,No,NA,NA,No,36,10.101,14.505,14.884,2.823,NA,73.53,64.71,25,51.2820513,14.083,NA
